ID,SITIO,BAIRRO,REGIONAL,MACROZONA,MICROZONA,SCN,STATUS,FINALIDADE,ENDERECO,VIA_SENTIDO,DESCRICAO,DATA_ATIVACAO,DATA_DESATIVACAO,FISCALIZACAO,FAIXAS_VIA,FXSTRAFDIR,FAIXAS_FIS,TEMCONTAGE,INFVELOCID,LONG,LAT
572,AT229,Tauape,SR 2,,,00267:F,Inativo,Fiscalização,"Av. Alm. Henrique Sabóia, 78 metros antes da Tv. Major Virgílio Borba [S-N]",Av. Alm. Henrique Sabóia [S-N],Meio de quadra,20160512,20201211,Metrológico,2,2,2,S,S,"-38,50178","-3,753262"
123,FS104,Tauape,SR 2,,,00050:C,Inativo,Fiscalização,Rua Santa Terezinha do Menino Jesus e da Sagrada Face [O-L],R. Santa Terezinha do Menino Jesus e da Sagrada Face [O-L],Meio de quadra,20131003,20201211,Metrológico,2,2,2,S,S,"-38,494461","-3,752861"
607,FS138,Tauape,SR 2,,,00267:F,Inativo,Fiscalização,"Av. Almirante Henrique Sabóia, 275 metros após a Rua Vicente Leite [N-S]",Av. Alm. Henrique Sabóia [N-S],Meio de quadra,20170403,20201211,Metrológico,2,2,2,S,S,"-38,501979","-3,753291"
156,1385211,Maraponga,SR 10,,,00492:K,Inativo,Fiscalização,Av. Godofredo Maciel x Rua Benjamim Brasil [S-N],Av. Godofredo Maciel [S-N],Cruzamento,20130702,20170123,Misto,3,3,3,S,S,"-38,571975","-3,803436"
261,1385210,Maraponga,SR 10,,,00492:I,Ativo,Fiscalização,"Av. Godofredo Maciel, 2900 [N-S]",Av. Godofredo Maciel [N-S],Travessia de pedestres,20131120,,Misto,3,3,4,S,S,"-38,571247","-3,800637"
110,AT077,Maraponga,SR 10,,,,Ativo,Fiscalização,"Av. Godofredo Maciel, 1892 [N-S]",Av. Godofredo Maciel [N-S],Meio de quadra,20130404,,Metrológico,3,3,3,S,S,"-38,568388","-3,792774"
111,AT078,Maraponga,SR 10,,,,Ativo,Fiscalização,"Av. Godofredo Maciel, 1892 - Oposto [S-N]",Av. Godofredo Maciel [S-N],Meio de quadra,20130404,,Metrológico,3,3,3,S,S,"-38,568083","-3,792658"
608,1385354,Maraponga,SR 10,,,00492:I,Ativo,Fiscalização,"Av. Godofredo Maciel, 2915 [S-N]",Av. Godofredo Maciel [S-N],Travessia de pedestres,20170417,,Misto,3,3,3,S,S,"-38,571303","-3,801228"
167,AT092,Parque Araxá,SR 3,,,00306:B,Ativo,Fiscalização,"Av. Jovita Feitosa, 369 [L-O]",Av. Jovita Feitosa [L-O],Meio de quadra,20130311,,Metrológico,2,2,2,S,S,"-38,5471","-3,737874"
173,1385054,Parque Araxá,SR 3,,,00491:D,Ativo,Fiscalização,"Av. Bezerra de Menezes, 435 [O-L]",Av. Bezerra de Menezes [O-L],Travessia de pedestres,20130805,,Misto,4,4,4,S,S,"-38,548416","-3,732444"
604,AT234,Parque Araxá,SR 3,,,00457:H,Inativo,Fiscalização,"Av. José Jatahy, 1643 - Oposto [N-S]",Av. José Jatahy [N-S],Meio de quadra,20170316,20201211,Metrológico,2,2,2,S,S,"-38,544036","-3,736299"
224,AT204,Sapiranga/Coité,SR 7,,,00559:B,Inativo,Fiscalização,"Av. Edilson Brasil Soares, 1555 - Oposto [O-L]",Av. Edilson Brasil Soares [O-L],Meio de quadra,20130917,20170123,Metrológico,2,2,2,S,S,"-38,472275","-3,788776"
233,AT911,Centro,SR 12,,,00223:I,Inativo,Fiscalização,"Rua Padre Ibiapina, 1684 - Oposto [S-N]",R. Pe. Ibiapina [S-N],Meio de quadra,20131203,20191029,Não-metrológico,2,2,2,S,N,"-38,540012","-3,72981"
118,1385097,Centro,SR 12,,,00042:B,Inativo,Fiscalização,Rua Meton de Alencar x Av. do Imperador [O-L],R. Meton de Alencar [O-L],Cruzamento,20130516,20191003,Misto,2,2,2,S,S,"-38,535967","-3,731938"
117,1385098,Centro,SR 12,,,00042:B,Inativo,Fiscalização,Av. do Imperador x Rua Meton de Alencar [N-S],Av. do Imperador [N-S],Cruzamento,20130516,20191003,Misto,4,4,4,S,S,"-38,535852","-3,731906"
161,1385061,Centro,SR 12,,,00042:B,Inativo,Fiscalização,Av. Duque de Caxias x Padre Mororó [O-L],Av. Duque de Caxias [O-L],Cruzamento,20130709,20191003,Misto,2,2,2,S,S,"-38,538624","-3,729"
160,1385060,Centro,SR 12,,,00042:B,Inativo,Fiscalização,Av. Duque de Caxias x Padre Mororó [L-O],Av. Duque de Caxias [L-O],Cruzamento,20130709,20191003,Misto,2,2,2,S,S,"-38,538444","-3,728982"
260,1385113,Centro,SR 12,Zona Centro,Centro,00042:B,Inativo,Fiscalização,Av. Duque de Caxias x Av. Imperador [L-O],Av. Duque de Caxias [L-O],Cruzamento,20131111,20191003,Misto,2,2,3,S,S,"-38,535179","-3,730051"
256,1385201,Centro,SR 12,,,00042:A,Ativo,Fiscalização,Rua Guilherme Rocha x Rua Padre Mororó [L-O],R. Guilherme Rocha [L-O],Cruzamento,20141126,,Misto,2,2,2,S,S,"-38,536983","-3,724058"
550,AT802,Centro,SR 12,,,00182:B,Ativo,Fiscalização,"Rua Padre Valdevino, 310 [L-O]",R. Padre Valdevino [L-O],Meio de quadra,20160501,,Não-metrológico,2,1,1,S,N,"-38,521152","-3,737753"
551,AT803,Centro,SR 12,,,00090:F,Ativo,Fiscalização,"Rua Padre Valdevino, 187 [L-O]",R. Padre Valdevino [L-O],Meio de quadra,20160501,,Não-metrológico,2,1,1,S,N,"-38,522442","-3,737341"
549,AT801,Centro,SR 12,,,00182:B,Ativo,Fiscalização,"Rua Padre Valdevino, a 32 metros da Rua Nogueira Acioli [L-O]",R. Padre Valdevino [L-O],Meio de quadra,20160501,,Não-metrológico,2,1,1,S,N,"-38,520005","-3,738113"
154,1385185,Centro,SR 12,Corredor,Aldeota Sul,00287:D,Inativo,Fiscalização,Av. Heráclito Graça x Rua João Cordeiro [O-L],Av. Heráclito Graça [O-L],Cruzamento,20130703,20201211,Misto,2,2,2,S,S,"-38,516747","-3,736046"
130,1385103,Centro,SR 12,Zona Centro,Centro,00002:H,Inativo,Fiscalização,Av. Duque de Caxias x Rua Barão do Rio Branco [O-L],Av. Duque de Caxias [O-L],Cruzamento,20130507,20191003,Misto,2,2,2,S,S,"-38,530021","-3,73179"
129,1385104,Centro,SR 12,Zona Centro,Centro,00002:H,Inativo,Fiscalização,Av. Duque de Caxias x Rua Barão do Rio Branco [L-O],Av. Duque de Caxias [L-O],Cruzamento,20130507,20191003,Misto,2,2,2,S,S,"-38,529821","-3,73178"
259,1385170,Centro,SR 12,,,00001:J,Inativo,Fiscalização,Av. Dom Manuel x Av. Heráclito Graça [N-S],Av. Dom Manuel [N-S],Cruzamento,20131120,20150730,Misto,2,2,3,S,S,"-38,522958","-3,73391"
35,1385199,Centro,SR 12,Corredor,Aldeota Oeste,00029:B,Ativo,Fiscalização,Rua Costa Barros x Av. Dom Manuel [L-O],R. Costa Barros [L-O],Cruzamento,20130304,,Misto,2,2,2,S,S,"-38,520681","-3,72742"
211,1385212,Centro,SR 12,,,00080:D,Inativo,Fiscalização,Av. Presidente Castelo Branco x Av. Dom Manuel [O-L],Av. Pres. Castelo Branco [O-L],Cruzamento,20130924,20200923,Misto,2,2,2,S,S,"-38,519754","-3,723547"
116,1385204,Centro,SR 12,Corredor,Aldeota Oeste,00224:D,Inativo,Fiscalização,"Av. Santos Dumont, Colégio Militar [O-L]",Av. Santos Dumont [O-L],Travessia de pedestres,20130408,20140819,Misto,3,3,3,S,S,"-38,518228","-3,729894"
285,FS109,Centro,SR 12,Monsenhor Tabosa,Monsenhor Tabosa,00045:X,Ativo,Fiscalização,"Av. Monsenhor Tabosa, 550 [O-L]",Av. Monsenhor Tabosa [O-L],Meio de quadra,20150929,,Misto,2,2,2,S,S,"-38,514202","-3,723923"
645,1385358,Centro,SR 12,Zona Centro,Centro,,Ativo,Fiscalização,"Rua General Sampaio, 1572 [S-N]",R. Gen. Sampaio [S-N],Meio de quadra,20180118,,Não-metrológico,2,1,1,S,N,"-38,532498","-3,732526"
646,1385359,Centro,SR 12,Zona Centro,Centro,,Ativo,Fiscalização,"Rua General Sampaio, 1513 [S-N]",R. Gen. Sampaio [S-N],Meio de quadra,20180118,,Não-metrológico,2,1,1,S,N,"-38,532183","-3,731494"
647,1385360,Centro,SR 12,Zona Centro,Centro,00002:H,Ativo,Fiscalização,"Rua General Sampaio, 1397 [S-N]",R. Gen. Sampaio [S-N],Meio de quadra,20180118,,Não-metrológico,2,1,1,S,N,"-38,531918","-3,730615"
648,1385361,Centro,SR 12,Zona Centro,Centro,00650:A,Ativo,Fiscalização,"Rua General Sampaio, 1235 [S-N]",R. Gen. Sampaio [S-N],Meio de quadra,20180118,,Não-metrológico,2,1,1,S,N,"-38,531526","-3,729332"
649,1385362,Centro,SR 12,Zona Centro,Centro,00650:A,Ativo,Fiscalização,"Rua General Sampaio, 1131 [S-N]",R. Gen. Sampaio [S-N],Meio de quadra,20180122,,Não-metrológico,2,1,1,S,N,"-38,531243","-3,728316"
